match_id,home_team,away_team,home_goals,away_goals,attendance,stadium,referee,date
4812,Team B,Team E,5,2,63065,Stadium Z,Ref B,2025-07-20 11:00:00
4813,Team C,Team E,0,5,34878,Stadium Y,Ref A,2025-07-20 12:00:00
4814,Team A,Team H,2,0,59124,Stadium X,Ref C,2025-07-20 13:00:00
4815,Team C,Team H,2,0,68550,Stadium X,Ref B,2025-07-20 14:00:00
4816,Team B,Team F,1,5,39726,Stadium Y,Ref A,2025-07-20 15:00:00
4817,Team C,Team H,2,1,37847,Stadium X,Ref B,2025-07-20 16:00:00
4818,Team A,Team F,3,0,74732,Stadium X,Ref C,2025-07-20 17:00:00
4819,Team C,Team F,5,2,40323,Stadium Y,Ref A,2025-07-20 18:00:00
4820,Team A,Team E,2,2,33598,Stadium Z,Ref A,2025-07-20 19:00:00
4821,Team C,Team G,1,1,17329,Stadium Y,Ref B,2025-07-20 20:00:00
4822,Team A,Team F,5,3,59459,Stadium Y,Ref C,2025-07-20 21:00:00
4823,Team D,Team H,0,5,35646,Stadium Z,Ref A,2025-07-20 22:00:00
4824,Team B,Team H,0,4,43825,Stadium Z,Ref C,2025-07-20 23:00:00
4825,Team D,Team H,3,2,74474,Stadium Z,Ref A,2025-07-21 00:00:00
4826,Team D,Team E,4,1,66477,Stadium Z,Ref C,2025-07-21 01:00:00
4827,Team A,Team E,1,5,62501,Stadium X,Ref A,2025-07-21 02:00:00
4828,Team B,Team F,3,4,19717,Stadium Z,Ref A,2025-07-21 03:00:00
4829,Team D,Team F,4,4,17077,Stadium Z,Ref C,2025-07-21 04:00:00
4830,Team D,Team F,0,0,31308,Stadium Z,Ref C,2025-07-21 05:00:00
4831,Team A,Team E,5,5,25075,Stadium X,Ref A,2025-07-21 06:00:00
4832,Team D,Team E,1,4,30101,Stadium X,Ref B,2025-07-21 07:00:00
4833,Team A,Team G,3,0,61929,Stadium X,Ref C,2025-07-21 08:00:00
4834,Team C,Team F,0,1,64654,Stadium Z,Ref A,2025-07-21 09:00:00
4835,Team D,Team G,2,0,48327,Stadium Z,Ref A,2025-07-21 10:00:00
4836,Team C,Team G,1,5,59079,Stadium Y,Ref C,2025-07-21 11:00:00
4837,Team C,Team E,0,5,67623,Stadium Y,Ref B,2025-07-21 12:00:00
4838,Team C,Team G,2,0,72009,Stadium Z,Ref A,2025-07-21 13:00:00
4839,Team A,Team G,5,2,33051,Stadium X,Ref B,2025-07-21 14:00:00
4840,Team C,Team E,4,4,37862,Stadium Z,Ref A,2025-07-21 15:00:00
4841,Team A,Team E,3,5,58861,Stadium Y,Ref B,2025-07-21 16:00:00
4842,Team B,Team E,0,4,15378,Stadium Z,Ref C,2025-07-21 17:00:00
4843,Team C,Team H,0,4,15898,Stadium Z,Ref A,2025-07-21 18:00:00
4844,Team B,Team E,3,0,38329,Stadium Z,Ref C,2025-07-21 19:00:00
4845,Team A,Team H,0,4,42474,Stadium X,Ref B,2025-07-21 20:00:00
4846,Team A,Team E,4,5,52103,Stadium Y,Ref A,2025-07-21 21:00:00
4847,Team D,Team H,3,5,27982,Stadium Z,Ref A,2025-07-21 22:00:00
4848,Team A,Team E,1,2,53657,Stadium Z,Ref B,2025-07-21 23:00:00
4849,Team D,Team H,4,5,68616,Stadium Y,Ref A,2025-07-22 00:00:00
4850,Team B,Team G,0,1,11016,Stadium Y,Ref C,2025-07-22 01:00:00
4851,Team B,Team F,1,3,11890,Stadium Z,Ref C,2025-07-22 02:00:00
4852,Team B,Team E,3,4,23631,Stadium Y,Ref C,2025-07-22 03:00:00
4853,Team A,Team G,2,0,46509,Stadium Y,Ref C,2025-07-22 04:00:00
4854,Team B,Team E,4,3,49331,Stadium Z,Ref A,2025-07-22 05:00:00
4855,Team C,Team H,0,5,60059,Stadium X,Ref A,2025-07-22 06:00:00
4856,Team C,Team G,2,4,47604,Stadium Y,Ref B,2025-07-22 07:00:00
4857,Team C,Team F,2,5,74235,Stadium X,Ref B,2025-07-22 08:00:00
4858,Team C,Team H,2,4,61801,Stadium Z,Ref B,2025-07-22 09:00:00
4859,Team A,Team H,5,3,59360,Stadium Y,Ref C,2025-07-22 10:00:00
4860,Team A,Team G,1,4,77723,Stadium X,Ref C,2025-07-22 11:00:00
4861,Team A,Team G,4,2,78710,Stadium Y,Ref C,2025-07-22 12:00:00
4862,Team A,Team E,5,5,22559,Stadium Y,Ref A,2025-07-22 13:00:00
4863,Team D,Team F,4,1,23498,Stadium X,Ref B,2025-07-22 14:00:00
4864,Team A,Team H,1,5,40007,Stadium Y,Ref A,2025-07-22 15:00:00
4865,Team C,Team H,2,2,36495,Stadium Y,Ref B,2025-07-22 16:00:00
4866,Team B,Team H,3,4,33641,Stadium Y,Ref C,2025-07-22 17:00:00
4867,Team C,Team E,4,5,18808,Stadium Z,Ref C,2025-07-22 18:00:00
4868,Team B,Team G,3,2,42694,Stadium X,Ref B,2025-07-22 19:00:00
4869,Team B,Team H,5,0,15006,Stadium Y,Ref C,2025-07-22 20:00:00
4870,Team B,Team E,2,5,43519,Stadium Y,Ref C,2025-07-22 21:00:00
4871,Team C,Team H,5,3,63868,Stadium Z,Ref A,2025-07-22 22:00:00
4872,Team D,Team F,3,4,71774,Stadium X,Ref A,2025-07-22 23:00:00
4873,Team D,Team H,1,3,30877,Stadium Y,Ref A,2025-07-23 00:00:00
4874,Team A,Team E,3,4,41837,Stadium Z,Ref C,2025-07-23 01:00:00
4875,Team C,Team E,4,3,26213,Stadium Z,Ref C,2025-07-23 02:00:00
4876,Team D,Team E,0,2,40815,Stadium Y,Ref B,2025-07-23 03:00:00
4877,Team C,Team E,5,3,73575,Stadium Y,Ref B,2025-07-23 04:00:00
4878,Team B,Team E,2,3,49171,Stadium Y,Ref B,2025-07-23 05:00:00
4879,Team C,Team G,0,3,32484,Stadium Z,Ref C,2025-07-23 06:00:00
4880,Team B,Team H,1,4,21466,Stadium Y,Ref B,2025-07-23 07:00:00
4881,Team D,Team F,0,4,49789,Stadium Z,Ref A,2025-07-23 08:00:00
4882,Team A,Team E,2,5,51754,Stadium Y,Ref A,2025-07-23 09:00:00
4883,Team C,Team G,0,2,25476,Stadium X,Ref B,2025-07-23 10:00:00
4884,Team C,Team F,2,5,35311,Stadium Y,Ref A,2025-07-23 11:00:00
4885,Team B,Team G,1,0,34259,Stadium Y,Ref C,2025-07-23 12:00:00
4886,Team C,Team E,1,3,37792,Stadium X,Ref B,2025-07-23 13:00:00
4887,Team C,Team F,3,2,14298,Stadium Y,Ref B,2025-07-23 14:00:00
4888,Team A,Team G,1,4,51497,Stadium X,Ref B,2025-07-23 15:00:00
4889,Team B,Team G,3,0,65095,Stadium Y,Ref B,2025-07-23 16:00:00
4890,Team C,Team G,1,3,59173,Stadium X,Ref A,2025-07-23 17:00:00
4891,Team B,Team G,5,3,76955,Stadium Y,Ref C,2025-07-23 18:00:00
4892,Team B,Team H,5,2,35859,Stadium X,Ref B,2025-07-23 19:00:00
4893,Team A,Team E,5,5,50808,Stadium X,Ref A,2025-07-23 20:00:00
4894,Team A,Team H,5,4,44992,Stadium Z,Ref B,2025-07-23 21:00:00
4895,Team D,Team F,1,0,11642,Stadium X,Ref B,2025-07-23 22:00:00
4896,Team A,Team E,0,4,14251,Stadium Z,Ref B,2025-07-23 23:00:00
4897,Team D,Team G,0,3,29093,Stadium Z,Ref C,2025-07-24 00:00:00
4898,Team D,Team E,4,5,52556,Stadium X,Ref A,2025-07-24 01:00:00
4899,Team B,Team G,4,4,58648,Stadium X,Ref A,2025-07-24 02:00:00
4900,Team D,Team H,5,4,29120,Stadium X,Ref C,2025-07-24 03:00:00
4901,Team D,Team H,3,4,43883,Stadium Z,Ref C,2025-07-24 04:00:00
4902,Team C,Team F,5,1,73126,Stadium X,Ref B,2025-07-24 05:00:00
4903,Team B,Team H,0,1,42809,Stadium Y,Ref A,2025-07-24 06:00:00
4904,Team C,Team H,2,4,78781,Stadium X,Ref A,2025-07-24 07:00:00
4905,Team D,Team H,4,1,58086,Stadium Y,Ref C,2025-07-24 08:00:00
4906,Team B,Team G,4,5,34459,Stadium Y,Ref A,2025-07-24 09:00:00
4907,Team D,Team H,2,4,79982,Stadium X,Ref B,2025-07-24 10:00:00
4908,Team A,Team F,2,4,72336,Stadium Y,Ref C,2025-07-24 11:00:00
4909,Team B,Team F,3,3,29556,Stadium Z,Ref B,2025-07-24 12:00:00
4910,Team D,Team H,4,4,60146,Stadium Z,Ref A,2025-07-24 13:00:00
4911,Team A,Team G,2,4,34290,Stadium X,Ref B,2025-07-24 14:00:00
4912,Team A,Team F,5,4,77398,Stadium Z,Ref A,2025-07-24 15:00:00
4913,Team A,Team G,1,1,42302,Stadium X,Ref C,2025-07-24 16:00:00
4914,Team A,Team H,4,4,28617,Stadium Y,Ref C,2025-07-24 17:00:00
4915,Team A,Team F,0,1,21805,Stadium X,Ref A,2025-07-24 18:00:00
4916,Team D,Team H,4,5,45671,Stadium X,Ref C,2025-07-24 19:00:00
4917,Team D,Team G,3,1,26046,Stadium X,Ref C,2025-07-24 20:00:00
4918,Team B,Team G,5,0,65389,Stadium Y,Ref C,2025-07-24 21:00:00
4919,Team A,Team E,2,5,61554,Stadium Y,Ref B,2025-07-24 22:00:00
4920,Team A,Team G,3,2,48172,Stadium X,Ref B,2025-07-24 23:00:00
4921,Team B,Team H,4,1,53408,Stadium Z,Ref B,2025-07-25 00:00:00
4922,Team C,Team G,2,5,53321,Stadium Z,Ref A,2025-07-25 01:00:00
4923,Team A,Team F,1,1,22178,Stadium Z,Ref A,2025-07-25 02:00:00
4924,Team A,Team F,2,3,63336,Stadium Y,Ref B,2025-07-25 03:00:00
4925,Team C,Team H,5,5,16961,Stadium X,Ref C,2025-07-25 04:00:00
4926,Team D,Team E,1,2,60704,Stadium Z,Ref C,2025-07-25 05:00:00
4927,Team D,Team G,2,0,48609,Stadium X,Ref B,2025-07-25 06:00:00
4928,Team A,Team E,0,0,77805,Stadium Z,Ref A,2025-07-25 07:00:00
4929,Team A,Team G,4,0,72213,Stadium Y,Ref C,2025-07-25 08:00:00
4930,Team A,Team H,2,4,11333,Stadium X,Ref C,2025-07-25 09:00:00
4931,Team C,Team F,4,4,38911,Stadium Z,Ref C,2025-07-25 10:00:00
4932,Team C,Team G,5,3,38020,Stadium Y,Ref C,2025-07-25 11:00:00
4933,Team B,Team H,5,5,65149,Stadium Y,Ref C,2025-07-25 12:00:00
4934,Team B,Team F,3,5,22173,Stadium Y,Ref A,2025-07-25 13:00:00
4935,Team C,Team H,4,2,10366,Stadium Y,Ref C,2025-07-25 14:00:00
4936,Team A,Team G,2,3,34268,Stadium Y,Ref A,2025-07-25 15:00:00
4937,Team D,Team G,3,2,58384,Stadium Z,Ref B,2025-07-25 16:00:00
4938,Team D,Team G,0,5,63257,Stadium Y,Ref C,2025-07-25 17:00:00
4939,Team C,Team H,3,4,79527,Stadium Y,Ref A,2025-07-25 18:00:00
4940,Team B,Team G,2,3,70516,Stadium Y,Ref B,2025-07-25 19:00:00
4941,Team C,Team F,2,4,40338,Stadium Z,Ref A,2025-07-25 20:00:00
4942,Team B,Team F,0,1,43813,Stadium X,Ref B,2025-07-25 21:00:00
4943,Team D,Team G,2,2,31051,Stadium X,Ref B,2025-07-25 22:00:00
4944,Team A,Team H,2,4,70138,Stadium X,Ref C,2025-07-25 23:00:00
4945,Team D,Team H,2,1,71987,Stadium Y,Ref B,2025-07-26 00:00:00
4946,Team B,Team F,4,0,47418,Stadium Y,Ref B,2025-07-26 01:00:00
4947,Team A,Team F,5,3,27268,Stadium Z,Ref B,2025-07-26 02:00:00
4948,Team A,Team F,3,1,39286,Stadium Z,Ref A,2025-07-26 03:00:00
4949,Team C,Team E,3,3,78699,Stadium Y,Ref C,2025-07-26 04:00:00
4950,Team A,Team F,0,1,41659,Stadium Z,Ref C,2025-07-26 05:00:00
4951,Team D,Team H,2,2,22321,Stadium Z,Ref C,2025-07-26 06:00:00
4952,Team D,Team F,5,4,47818,Stadium Z,Ref B,2025-07-26 07:00:00
4953,Team C,Team G,3,4,56863,Stadium Z,Ref C,2025-07-26 08:00:00
4954,Team A,Team E,2,1,32943,Stadium Z,Ref C,2025-07-26 09:00:00
4955,Team C,Team F,5,3,77534,Stadium Y,Ref B,2025-07-26 10:00:00
4956,Team B,Team G,2,2,61736,Stadium X,Ref C,2025-07-26 11:00:00
4957,Team D,Team F,2,2,55429,Stadium Y,Ref A,2025-07-26 12:00:00
4958,Team B,Team E,3,4,78959,Stadium Y,Ref A,2025-07-26 13:00:00
4959,Team B,Team G,1,2,16150,Stadium Z,Ref C,2025-07-26 14:00:00
4960,Team C,Team G,1,0,45237,Stadium X,Ref A,2025-07-26 15:00:00
4961,Team C,Team H,3,2,41857,Stadium Y,Ref B,2025-07-26 16:00:00
4962,Team A,Team E,2,0,17236,Stadium Y,Ref A,2025-07-26 17:00:00
4963,Team B,Team E,5,3,72453,Stadium Z,Ref B,2025-07-26 18:00:00
4964,Team B,Team G,2,1,38719,Stadium X,Ref C,2025-07-26 19:00:00
4965,Team C,Team E,4,2,72512,Stadium Z,Ref C,2025-07-26 20:00:00
4966,Team C,Team H,5,0,21970,Stadium Y,Ref A,2025-07-26 21:00:00
4967,Team C,Team G,0,3,72936,Stadium X,Ref B,2025-07-26 22:00:00
4968,Team A,Team H,1,5,72104,Stadium Z,Ref C,2025-07-26 23:00:00
4969,Team B,Team G,3,3,59621,Stadium Y,Ref C,2025-07-27 00:00:00
4970,Team D,Team G,1,4,66608,Stadium Y,Ref A,2025-07-27 01:00:00
4971,Team A,Team G,5,5,45863,Stadium Y,Ref A,2025-07-27 02:00:00
4972,Team A,Team G,4,5,44199,Stadium X,Ref B,2025-07-27 03:00:00
4973,Team D,Team H,2,3,71337,Stadium X,Ref C,2025-07-27 04:00:00
4974,Team C,Team G,4,2,56820,Stadium Y,Ref C,2025-07-27 05:00:00
4975,Team C,Team E,0,0,22127,Stadium X,Ref C,2025-07-27 06:00:00
4976,Team D,Team H,1,5,49017,Stadium Z,Ref C,2025-07-27 07:00:00
4977,Team D,Team E,2,5,79742,Stadium Z,Ref A,2025-07-27 08:00:00
4978,Team C,Team E,0,0,23209,Stadium Z,Ref C,2025-07-27 09:00:00
4979,Team A,Team H,5,0,30194,Stadium Z,Ref B,2025-07-27 10:00:00
4980,Team C,Team E,0,3,22645,Stadium X,Ref C,2025-07-27 11:00:00
4981,Team D,Team F,3,1,20984,Stadium X,Ref B,2025-07-27 12:00:00
4982,Team A,Team G,3,3,66904,Stadium X,Ref C,2025-07-27 13:00:00
4983,Team C,Team E,0,2,65902,Stadium Y,Ref A,2025-07-27 14:00:00
4984,Team B,Team G,5,5,52489,Stadium Z,Ref B,2025-07-27 15:00:00
4985,Team A,Team G,5,5,14813,Stadium Z,Ref A,2025-07-27 16:00:00
4986,Team A,Team E,5,5,20842,Stadium Z,Ref B,2025-07-27 17:00:00
4987,Team B,Team F,1,4,28263,Stadium Y,Ref C,2025-07-27 18:00:00
4988,Team A,Team F,3,2,16387,Stadium Z,Ref C,2025-07-27 19:00:00
4989,Team B,Team F,3,3,61251,Stadium Y,Ref B,2025-07-27 20:00:00
4990,Team A,Team G,2,4,52766,Stadium X,Ref B,2025-07-27 21:00:00
4991,Team B,Team E,2,4,40772,Stadium X,Ref A,2025-07-27 22:00:00
4992,Team D,Team G,5,0,56611,Stadium Y,Ref C,2025-07-27 23:00:00
4993,Team C,Team H,2,4,69147,Stadium Z,Ref C,2025-07-28 00:00:00
4994,Team B,Team E,5,3,11073,Stadium Z,Ref C,2025-07-28 01:00:00
4995,Team C,Team G,0,0,65833,Stadium Z,Ref A,2025-07-28 02:00:00
4996,Team A,Team F,4,5,33536,Stadium Z,Ref C,2025-07-28 03:00:00
4997,Team C,Team F,5,1,32958,Stadium Y,Ref A,2025-07-28 04:00:00
4998,Team B,Team E,0,3,72775,Stadium Y,Ref C,2025-07-28 05:00:00
4999,Team D,Team F,1,0,79389,Stadium Y,Ref B,2025-07-28 06:00:00
5000,Team C,Team E,2,5,34077,Stadium X,Ref A,2025-07-28 07:00:00
5001,Team D,Team F,2,3,62159,Stadium X,Ref B,2025-07-28 08:00:00
5002,Team D,Team F,2,5,79732,Stadium Z,Ref C,2025-07-28 09:00:00
5003,Team B,Team H,2,5,48969,Stadium Y,Ref B,2025-07-28 10:00:00
5004,Team D,Team E,3,5,17601,Stadium X,Ref B,2025-07-28 11:00:00
5005,Team D,Team E,1,3,37361,Stadium X,Ref B,2025-07-28 12:00:00
5006,Team C,Team E,3,5,62477,Stadium Y,Ref A,2025-07-28 13:00:00
5007,Team D,Team E,5,2,70437,Stadium Y,Ref B,2025-07-28 14:00:00
5008,Team B,Team E,5,3,68066,Stadium X,Ref C,2025-07-28 15:00:00
5009,Team C,Team F,3,5,61522,Stadium X,Ref B,2025-07-28 16:00:00
5010,Team C,Team E,1,1,38637,Stadium Z,Ref A,2025-07-28 17:00:00
5011,Team B,Team F,1,5,35548,Stadium Y,Ref B,2025-07-28 18:00:00
5012,Team C,Team H,4,3,34625,Stadium Y,Ref C,2025-07-28 19:00:00
5013,Team B,Team G,2,5,27009,Stadium Y,Ref A,2025-07-28 20:00:00
5014,Team B,Team G,4,3,76456,Stadium Z,Ref C,2025-07-28 21:00:00
5015,Team B,Team E,0,0,70781,Stadium X,Ref C,2025-07-28 22:00:00
5016,Team D,Team H,3,1,64510,Stadium X,Ref B,2025-07-28 23:00:00
5017,Team B,Team H,5,2,64330,Stadium Y,Ref A,2025-07-29 00:00:00
5018,Team D,Team H,5,0,16469,Stadium X,Ref A,2025-07-29 01:00:00
5019,Team C,Team H,2,0,21678,Stadium X,Ref A,2025-07-29 02:00:00
5020,Team A,Team H,3,5,77245,Stadium Y,Ref A,2025-07-29 03:00:00
5021,Team A,Team G,0,2,25145,Stadium Z,Ref A,2025-07-29 04:00:00
5022,Team A,Team F,4,5,43410,Stadium Z,Ref A,2025-07-29 05:00:00
5023,Team C,Team E,5,3,77456,Stadium X,Ref C,2025-07-29 06:00:00
5024,Team A,Team G,4,3,64044,Stadium Y,Ref A,2025-07-29 07:00:00
5025,Team A,Team E,4,3,26688,Stadium Z,Ref C,2025-07-29 08:00:00
5026,Team C,Team G,0,4,68650,Stadium Y,Ref A,2025-07-29 09:00:00
5027,Team A,Team F,2,0,27708,Stadium Y,Ref B,2025-07-29 10:00:00
5028,Team C,Team F,2,3,69365,Stadium Y,Ref C,2025-07-29 11:00:00
5029,Team B,Team E,4,1,49446,Stadium X,Ref A,2025-07-29 12:00:00
5030,Team B,Team G,1,2,50385,Stadium X,Ref C,2025-07-29 13:00:00
5031,Team C,Team E,0,2,76981,Stadium Y,Ref A,2025-07-29 14:00:00
5032,Team B,Team E,3,5,51118,Stadium Z,Ref C,2025-07-29 15:00:00
5033,Team B,Team F,2,3,78963,Stadium Z,Ref B,2025-07-29 16:00:00
5034,Team D,Team H,3,2,28439,Stadium X,Ref C,2025-07-29 17:00:00
5035,Team D,Team G,1,1,41517,Stadium Y,Ref B,2025-07-29 18:00:00
5036,Team A,Team H,2,1,13100,Stadium Z,Ref A,2025-07-29 19:00:00
5037,Team B,Team H,3,1,65054,Stadium Y,Ref B,2025-07-29 20:00:00
5038,Team C,Team G,0,3,13411,Stadium Z,Ref C,2025-07-29 21:00:00
5039,Team B,Team F,0,1,20123,Stadium Y,Ref A,2025-07-29 22:00:00
5040,Team B,Team E,0,3,73390,Stadium X,Ref B,2025-07-29 23:00:00
5041,Team A,Team F,2,0,12953,Stadium Z,Ref A,2025-07-30 00:00:00
5042,Team C,Team F,2,5,73123,Stadium X,Ref C,2025-07-30 01:00:00
5043,Team A,Team G,3,2,55961,Stadium Y,Ref B,2025-07-30 02:00:00
5044,Team C,Team E,5,1,74416,Stadium Z,Ref B,2025-07-30 03:00:00
5045,Team D,Team F,4,4,68977,Stadium Z,Ref B,2025-07-30 04:00:00
5046,Team A,Team E,2,0,19234,Stadium Y,Ref A,2025-07-30 05:00:00
5047,Team C,Team F,3,0,21528,Stadium Z,Ref B,2025-07-30 06:00:00
5048,Team D,Team E,3,5,39234,Stadium X,Ref C,2025-07-30 07:00:00
5049,Team B,Team H,0,1,29274,Stadium Y,Ref A,2025-07-30 08:00:00
5050,Team B,Team F,4,2,74274,Stadium X,Ref A,2025-07-30 09:00:00
5051,Team B,Team G,1,4,68614,Stadium Y,Ref B,2025-07-30 10:00:00
5052,Team A,Team E,0,2,77451,Stadium Y,Ref B,2025-07-30 11:00:00
5053,Team D,Team G,5,0,65076,Stadium Y,Ref A,2025-07-30 12:00:00
5054,Team C,Team E,4,5,46137,Stadium Y,Ref A,2025-07-30 13:00:00
5055,Team B,Team G,5,0,67678,Stadium Z,Ref A,2025-07-30 14:00:00
5056,Team D,Team H,1,0,66365,Stadium X,Ref A,2025-07-30 15:00:00
5057,Team C,Team F,0,3,46496,Stadium Z,Ref B,2025-07-30 16:00:00
5058,Team A,Team F,3,4,54893,Stadium Y,Ref A,2025-07-30 17:00:00
5059,Team A,Team F,3,2,10159,Stadium Y,Ref A,2025-07-30 18:00:00
5060,Team B,Team G,3,5,60954,Stadium Y,Ref B,2025-07-30 19:00:00
5061,Team D,Team E,0,4,33977,Stadium X,Ref B,2025-07-30 20:00:00
5062,Team C,Team H,5,0,59194,Stadium X,Ref A,2025-07-30 21:00:00
5063,Team D,Team H,3,0,67473,Stadium Y,Ref A,2025-07-30 22:00:00
5064,Team B,Team G,3,0,47825,Stadium X,Ref B,2025-07-30 23:00:00
5065,Team D,Team G,2,5,71194,Stadium Z,Ref B,2025-07-31 00:00:00
5066,Team D,Team G,1,4,45098,Stadium Y,Ref C,2025-07-31 01:00:00
5067,Team C,Team E,4,0,20352,Stadium X,Ref A,2025-07-31 02:00:00
5068,Team D,Team H,3,5,20126,Stadium Z,Ref C,2025-07-31 03:00:00
5069,Team D,Team F,2,4,61120,Stadium Y,Ref C,2025-07-31 04:00:00
5070,Team B,Team E,0,0,27865,Stadium Y,Ref B,2025-07-31 05:00:00
5071,Team C,Team H,1,5,39691,Stadium Y,Ref B,2025-07-31 06:00:00
5072,Team B,Team G,4,1,47229,Stadium X,Ref C,2025-07-31 07:00:00
5073,Team D,Team G,5,3,23867,Stadium X,Ref C,2025-07-31 08:00:00
5074,Team D,Team E,5,5,55647,Stadium X,Ref C,2025-07-31 09:00:00
5075,Team D,Team F,0,4,62800,Stadium Y,Ref C,2025-07-31 10:00:00
5076,Team B,Team G,5,5,55400,Stadium Z,Ref C,2025-07-31 11:00:00
5077,Team B,Team E,0,3,50794,Stadium Y,Ref B,2025-07-31 12:00:00
5078,Team B,Team G,0,5,74006,Stadium Z,Ref C,2025-07-31 13:00:00
5079,Team D,Team E,2,2,56908,Stadium Z,Ref B,2025-07-31 14:00:00
5080,Team A,Team F,5,4,42553,Stadium Y,Ref C,2025-07-31 15:00:00
5081,Team D,Team H,4,5,32880,Stadium Z,Ref A,2025-07-31 16:00:00
5082,Team C,Team G,0,1,29990,Stadium Y,Ref A,2025-07-31 17:00:00
5083,Team A,Team F,3,4,26736,Stadium Z,Ref B,2025-07-31 18:00:00
5084,Team C,Team H,4,4,74541,Stadium Z,Ref A,2025-07-31 19:00:00
5085,Team B,Team G,2,0,65477,Stadium X,Ref C,2025-07-31 20:00:00
5086,Team A,Team F,5,1,68585,Stadium Y,Ref A,2025-07-31 21:00:00
5087,Team C,Team F,1,0,42140,Stadium X,Ref C,2025-07-31 22:00:00
5088,Team C,Team F,5,0,45326,Stadium Z,Ref C,2025-07-31 23:00:00
5089,Team D,Team F,3,3,37511,Stadium Z,Ref C,2025-08-01 00:00:00
5090,Team A,Team F,1,0,69359,Stadium X,Ref A,2025-08-01 01:00:00
5091,Team B,Team G,4,5,14886,Stadium X,Ref A,2025-08-01 02:00:00
5092,Team A,Team E,0,1,27639,Stadium Z,Ref B,2025-08-01 03:00:00
5093,Team D,Team H,2,2,18125,Stadium Y,Ref A,2025-08-01 04:00:00
5094,Team A,Team E,0,5,58301,Stadium X,Ref A,2025-08-01 05:00:00
5095,Team C,Team E,1,5,23792,Stadium X,Ref A,2025-08-01 06:00:00
5096,Team A,Team G,2,3,72076,Stadium X,Ref A,2025-08-01 07:00:00
5097,Team B,Team G,0,3,23818,Stadium Y,Ref B,2025-08-01 08:00:00
5098,Team C,Team G,4,1,48391,Stadium Z,Ref C,2025-08-01 09:00:00
5099,Team D,Team E,5,1,24495,Stadium Y,Ref B,2025-08-01 10:00:00
5100,Team A,Team E,1,4,47578,Stadium Z,Ref B,2025-08-01 11:00:00
5101,Team B,Team E,5,4,71897,Stadium Z,Ref C,2025-08-01 12:00:00
5102,Team C,Team H,1,0,59427,Stadium Z,Ref C,2025-08-01 13:00:00
5103,Team D,Team G,1,1,25570,Stadium X,Ref B,2025-08-01 14:00:00
5104,Team C,Team E,5,3,14933,Stadium X,Ref C,2025-08-01 15:00:00
5105,Team D,Team G,2,4,62402,Stadium Y,Ref B,2025-08-01 16:00:00
5106,Team B,Team E,3,5,47014,Stadium Z,Ref B,2025-08-01 17:00:00
5107,Team B,Team E,0,4,56542,Stadium Y,Ref A,2025-08-01 18:00:00
5108,Team C,Team F,3,1,23564,Stadium Z,Ref C,2025-08-01 19:00:00
5109,Team D,Team H,1,5,12835,Stadium Y,Ref B,2025-08-01 20:00:00
5110,Team C,Team G,2,4,43759,Stadium Y,Ref C,2025-08-01 21:00:00
5111,Team D,Team F,0,3,60756,Stadium Y,Ref B,2025-08-01 22:00:00
5112,Team C,Team H,1,2,23242,Stadium X,Ref A,2025-08-01 23:00:00
5113,Team A,Team F,1,5,63189,Stadium X,Ref B,2025-08-02 00:00:00
5114,Team C,Team E,4,5,74037,Stadium Y,Ref A,2025-08-02 01:00:00
5115,Team D,Team F,4,0,38925,Stadium Y,Ref B,2025-08-02 02:00:00
5116,Team B,Team F,4,3,17161,Stadium Z,Ref A,2025-08-02 03:00:00
5117,Team D,Team F,4,5,26063,Stadium Z,Ref C,2025-08-02 04:00:00
5118,Team B,Team H,5,4,50807,Stadium X,Ref C,2025-08-02 05:00:00
5119,Team A,Team H,2,0,13281,Stadium Y,Ref A,2025-08-02 06:00:00
5120,Team C,Team E,5,1,13809,Stadium X,Ref A,2025-08-02 07:00:00
5121,Team A,Team H,2,2,52933,Stadium Y,Ref B,2025-08-02 08:00:00
5122,Team C,Team H,1,1,46663,Stadium X,Ref B,2025-08-02 09:00:00
5123,Team A,Team G,5,0,23887,Stadium Y,Ref B,2025-08-02 10:00:00
5124,Team C,Team H,0,5,14026,Stadium Y,Ref B,2025-08-02 11:00:00
5125,Team A,Team E,4,5,30352,Stadium Z,Ref C,2025-08-02 12:00:00
5126,Team D,Team G,4,5,71574,Stadium Z,Ref B,2025-08-02 13:00:00
5127,Team C,Team H,3,5,61363,Stadium Z,Ref C,2025-08-02 14:00:00
5128,Team A,Team E,1,0,12235,Stadium X,Ref B,2025-08-02 15:00:00
5129,Team A,Team F,1,5,24212,Stadium Y,Ref B,2025-08-02 16:00:00
5130,Team C,Team G,4,4,39327,Stadium Z,Ref C,2025-08-02 17:00:00
5131,Team A,Team G,4,5,12986,Stadium Y,Ref B,2025-08-02 18:00:00
5132,Team D,Team H,5,1,33033,Stadium X,Ref B,2025-08-02 19:00:00
5133,Team C,Team G,2,0,66131,Stadium X,Ref C,2025-08-02 20:00:00
5134,Team C,Team G,4,5,49682,Stadium Z,Ref A,2025-08-02 21:00:00
5135,Team D,Team G,3,3,54001,Stadium Z,Ref A,2025-08-02 22:00:00
5136,Team A,Team F,3,0,54795,Stadium Z,Ref A,2025-08-02 23:00:00
5137,Team D,Team G,3,4,47561,Stadium X,Ref A,2025-08-03 00:00:00
5138,Team C,Team G,4,1,28391,Stadium Y,Ref C,2025-08-03 01:00:00
